"Timestamp","n_mints","trick_or_treat","archie_girls","the_dress","imitation","friday_or_saturday"
2015-10-25 17:49:50,2,FALSE,NA,"Blue and black","Flattery","Friday"
2015-10-25 17:53:25,3,FALSE,"Veronica","White and gold","Flattery","Sunday"
2015-10-25 17:54:34,5,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-25 17:59:50,4,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-25 18:05:08,4,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-25 18:07:00,5,FALSE,"Veronica","White and gold","Laziness","Sunday"
2015-10-25 18:14:38,14,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-25 18:15:25,7,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-25 18:15:44,12,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-25 18:16:17,7,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-25 18:22:12,6,FALSE,"???","White and gold","Laziness","Sunday"
2015-10-25 18:22:44,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-25 18:23:47,88,FALSE,"Veronica","Blue and black","Laziness","Sunday"
2015-10-25 18:28:43,7,FALSE,"???",NA,"Lazily flattering someone","Friday"
2015-10-25 18:48:56,9,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-25 18:54:30,1,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-25 18:58:09,3,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-25 19:02:00,4,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-25 19:06:10,6,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-25 19:14:11,7,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-25 19:23:14,14,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-25 19:24:32,4,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-25 19:27:04,7,FALSE,"Betty",NA,NA,NA
2015-10-25 19:27:48,36,FALSE,NA,"Blue and black",NA,"Friday"
2015-10-25 19:30:36,5,FALSE,"???","Blue and black","Flattery","Friday"
2015-10-25 19:30:46,6,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-25 19:31:14,3,FALSE,"???","Blue and black","Flattery","Sunday"
2015-10-25 19:32:00,13,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-25 19:36:40,13,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-25 19:36:40,17,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-25 19:48:11,32,FALSE,"Betty","White and gold","Laziness","Sunday"
2015-10-25 19:48:35,1,FALSE,"???",NA,"Lazily flattering someone","Friday"
2015-10-25 20:09:30,54,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-25 20:18:27,4,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-25 20:18:44,3,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-25 20:19:41,5,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-25 20:23:05,6,FALSE,"Betty","Blue and black","Laziness","Sunday"
2015-10-25 20:26:18,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-25 20:38:32,5,FALSE,"Veronica","White and gold","Flattery","Sunday"
2015-10-25 20:42:58,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-25 20:49:14,5,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-25 20:55:34,3,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-25 20:56:47,3,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-25 21:07:22,6,FALSE,"???","White and gold","Flattery","Friday"
2015-10-25 21:16:55,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-25 21:25:35,6,FALSE,"Betty","White and gold",NA,"Sunday"
2015-10-25 21:31:12,7,FALSE,"???","Blue and black","Lazily flattering someone","Sunday"
2015-10-25 21:42:15,578,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-25 21:50:35,5,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-25 21:53:04,7,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-25 21:57:22,2,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-25 21:58:49,7,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-25 22:32:43,11,FALSE,"Veronica","Blue and black","Laziness","Sunday"
2015-10-25 22:39:47,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-25 22:53:07,8,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-25 23:01:04,56,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-25 23:08:16,5,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-25 23:26:04,2,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-25 23:27:44,6,FALSE,"???","White and gold","Lazily flattering someone","Sunday"
2015-10-26 00:36:35,1,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-26 00:50:51,8,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 01:13:17,6,FALSE,"Betty","White and gold","Laziness","Sunday"
2015-10-26 03:58:33,17,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-26 04:00:19,5,FALSE,"Veronica","White and gold","Laziness","Friday"
2015-10-26 04:07:00,4,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-26 04:07:56,13,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-26 04:27:18,8,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-26 04:29:57,7,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-26 05:01:59,3,FALSE,"???","White and gold","Laziness","Friday"
2015-10-26 05:08:04,2,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-26 05:15:47,27,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-26 05:20:47,3,FALSE,"Veronica","White and gold","Flattery","Sunday"
2015-10-26 05:21:51,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 05:33:06,3,FALSE,"Betty",NA,"Flattery","Sunday"
2015-10-26 05:43:46,5,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-26 05:45:56,8,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 05:52:11,14,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-26 05:54:31,8,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-26 06:13:30,7,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-26 06:40:52,12,FALSE,"???","White and gold","Flattery","Friday"
2015-10-26 06:31:09,7,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-26 06:33:08,5,FALSE,"Veronica","White and gold",NA,"Friday"
2015-10-26 06:35:02,7,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-26 06:37:55,4,FALSE,"Veronica","Blue and black","Laziness","Sunday"
2015-10-26 06:48:57,5,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-26 06:51:18,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-26 07:04:33,5,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-26 07:08:46,2,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-26 07:11:21,12,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-26 07:14:27,2,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-26 07:24:16,3,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-26 07:24:59,11,FALSE,"???","White and gold","Flattery","Friday"
2015-10-26 07:26:55,37,FALSE,"Betty","White and gold","Laziness","Friday"
2015-10-26 07:30:24,3,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-26 07:30:35,5,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-26 07:32:08,8,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-26 07:35:06,7,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-26 07:35:50,5,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-26 07:40:30,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-26 07:45:33,5,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-26 07:46:02,3,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-26 07:49:56,453,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-26 07:56:43,7,FALSE,"Veronica","Blue and black","Laziness","Sunday"
2015-10-26 07:58:02,4,FALSE,"Betty","White and gold","Laziness","Friday"
2015-10-26 07:58:45,6,FALSE,"???","Blue and black","Lazily flattering someone","Sunday"
2015-10-26 07:59:45,6,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-26 08:00:40,11,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-26 08:02:01,3,FALSE,"Veronica","White and gold","Laziness","Sunday"
2015-10-26 08:04:31,5,FALSE,"???",NA,"Flattery","Friday"
2015-10-26 08:04:58,72,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-26 08:14:53,7,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-26 08:19:49,6,FALSE,"Betty","Blue and black","Flattery","Sunday"
2015-10-26 08:22:58,4,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-26 08:30:20,26,FALSE,"???","White and gold","Lazily flattering someone","Sunday"
2015-10-26 08:40:10,3,FALSE,"Betty","White and gold","Laziness","Friday"
2015-10-26 08:46:35,13,FALSE,"Veronica","Blue and black","Laziness","Sunday"
2015-10-26 08:52:05,12,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 08:53:08,6,FALSE,"Betty","White and gold","Laziness","Sunday"
2015-10-26 08:53:31,2,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-26 08:55:27,4,FALSE,"Veronica","White and gold","Laziness","Friday"
2015-10-26 09:07:06,8,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 09:28:17,2,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 09:29:23,3,FALSE,"Veronica","Blue and black","Laziness","Sunday"
2015-10-26 09:35:31,666,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 09:48:38,7,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-26 10:02:54,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-26 10:30:40,5,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 10:36:58,4,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-26 11:02:12,3,FALSE,"???",NA,"Lazily flattering someone","Sunday"
2015-10-26 11:27:04,27,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-26 11:27:12,5,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-26 11:54:05,8,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 11:54:32,21,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-26 12:14:25,2,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-26 12:29:54,413,FALSE,"Veronica",NA,"Lazily flattering someone","Friday"
2015-10-26 12:45:06,5,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-26 12:48:05,6,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 13:04:54,4,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-26 13:06:58,4,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-26 13:18:26,5,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 13:28:49,7,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-26 13:37:41,13,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-26 13:49:32,7,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-26 13:56:49,7,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-26 13:56:58,5,FALSE,NA,NA,NA,NA
2015-10-26 14:21:53,8,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 14:22:17,8,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 14:23:17,8,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 14:25:24,8,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 14:34:53,4,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-26 14:53:31,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-26 15:13:34,3,FALSE,"Veronica","White and gold","Flattery","Sunday"
2015-10-26 15:26:20,2,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 15:27:11,134,FALSE,"Veronica","White and gold","Laziness","Friday"
2015-10-26 15:29:56,13,FALSE,"???",NA,"Lazily flattering someone","Friday"
2015-10-26 16:16:25,6,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-26 16:26:36,5,FALSE,"???","Blue and black","Lazily flattering someone","Friday"
2015-10-26 16:28:36,22,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-26 17:08:55,7,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-26 17:16:52,4,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-26 17:21:45,1,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-26 17:30:39,5,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-26 18:04:47,3,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-26 18:26:02,8,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-26 18:27:20,44,FALSE,"Betty","White and gold","Laziness","Friday"
2015-10-26 18:47:34,3,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-26 19:28:24,4,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 19:50:59,5,FALSE,"Betty","Blue and black","Laziness","Sunday"
2015-10-26 19:57:02,8,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 19:57:14,8,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 19:57:33,8,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-26 20:09:42,33,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-26 20:10:30,7,FALSE,"Veronica","Blue and black","Laziness","Friday"
2015-10-26 20:15:20,2,FALSE,"???","Blue and black","Lazily flattering someone","Sunday"
2015-10-26 20:16:20,7,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-26 20:17:48,7,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-26 20:22:35,9,FALSE,"???","White and gold","Laziness","Friday"
2015-10-26 20:32:45,3,FALSE,"???","White and gold","Laziness","Friday"
2015-10-26 21:07:14,7,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-26 21:09:40,4,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-26 21:13:05,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-26 21:26:40,12,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-26 21:33:43,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-26 21:36:52,5,FALSE,"Betty","White and gold","Flattery","Friday"
2015-10-26 21:40:25,2,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-26 21:47:53,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-26 22:11:45,27,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-26 22:19:30,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-26 23:27:24,6,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-27 00:15:23,14,FALSE,"Veronica","Blue and black","Laziness","Sunday"
2015-10-27 00:56:23,3,FALSE,"Veronica","Blue and black","Flattery","Sunday"
2015-10-27 02:30:31,5,FALSE,"Veronica","Blue and black","Flattery","Friday"
2015-10-27 06:00:21,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-27 06:01:45,5,FALSE,"???","Blue and black","Flattery","Friday"
2015-10-27 06:31:01,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Sunday"
2015-10-27 06:47:13,7,FALSE,"Betty","Blue and black",NA,"Friday"
2015-10-27 08:06:36,7,FALSE,"Veronica","Blue and black",NA,NA
2015-10-27 09:43:37,6,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-27 09:44:00,12,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-27 09:45:37,12,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-27 10:10:41,3,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-27 10:14:20,4,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-27 10:22:52,15,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-27 10:29:26,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Friday"
2015-10-27 10:36:01,7,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-27 10:39:07,69,FALSE,"Veronica","White and gold","Laziness","Friday"
2015-10-27 10:47:06,15,FALSE,"Betty","Blue and black","Laziness","Friday"
2015-10-27 10:49:12,7,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-27 10:52:31,9,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-27 11:24:54,2,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-27 11:38:02,16,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-27 11:50:16,5,FALSE,"Veronica","White and gold","Lazily flattering someone","Friday"
2015-10-27 12:14:04,23,FALSE,"Betty","White and gold","Lazily flattering someone","Friday"
2015-10-27 12:16:36,5,FALSE,"Betty","Blue and black","Flattery","Friday"
2015-10-27 12:18:23,42,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-27 12:56:16,20,FALSE,"???","Blue and black","Lazily flattering someone","Sunday"
2015-10-27 15:29:51,3,FALSE,"???","White and gold","Lazily flattering someone","Friday"
2015-10-27 15:36:15,3,FALSE,"Veronica","White and gold","Flattery","Friday"
2015-10-27 15:38:52,3,FALSE,"Betty","White and gold","Lazily flattering someone","Sunday"
2015-10-27 15:39:55,4,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-27 16:13:04,69,FALSE,"Veronica","White and gold","Lazily flattering someone","Sunday"
2015-10-27 16:14:22,6,FALSE,"Betty","White and gold","Laziness","Friday"
2015-10-27 16:17:49,1,FALSE,"Betty","Blue and black","Laziness","Sunday"
2015-10-27 16:18:24,24,FALSE,"Betty","White and gold","Flattery","Sunday"
2015-10-27 16:22:46,5,FALSE,"Betty","Blue and black","Lazily flattering someone","Sunday"
2015-10-27 16:28:43,7,FALSE,"Veronica","Blue and black","Lazily flattering someone","Friday"
2015-10-27 17:23:30,5,FALSE,"???",NA,"Lazily flattering someone","Sunday"
